Location_Name,Located_City,Location,Location_Type,User_ID,User_Location,User_Locale,User_Contributions,Travel_Date,Published_Date,Rating,Helpful_Votes,Title,Text
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8508,"Bristol, United Kingdom",en_UK,60,2017-02,2017-02-12T01:48:20-05:00,5,1,Worth a visit,Web took the bus from Nurwa Eliya station cost 50 lkr going out and 24 coming back! Still ridiculously cheap. The bus conductor will tell you where to get off to find the path which is clearly marked. We got off at Pedro tea factory where we took some great photos of the tea terraces and reservoir. Walking up to the falls is not difficult although going right up to the top may be far more challenging  (we couldn't see the way to do this and weren't equipped anyway). Lovely waterfall and well worth a couple of hours.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8927,"Sydney, Australia",en_US,51,2017-01,2017-01-13T15:18:34-05:00,4,0,Stunning location,One of many lovely falls in the area but stands out because of the location. Popular spot for travellers to stop so it can be busy but worth the time. Stretch your legs and go for a walk in the area
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8928,"Balmain, Australia",en_AU,29,2017-01,2017-01-09T01:57:06-05:00,4,2,One hour round trip - good views of the valley and plantations,"The Lonely Planet guide mentioned this walk near the Pedro tea factory.  Make sure you don't enter the factory before looking for the start of the walk.  On our first attempt we headed down the hill from the factory and ended up at a dam.  In hindsight that was pretty dumb, since you usually need to climb to see a waterfall!  The start of the walk is actually well signposted from the main road and, not surprisingly, you need to go uphill.

The walk is through plantations, and is not taxing.  When you reach a temple, you head up a small track and quickly come upon the waterfall.  It was not flowing heavily when we were there (Jan).

For us, this was a nice way to do a bit of exercise and see the view before heading off on a drive to Kandy."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4509,"Kabul, Afghanistan",en_US,52,2016-12,2017-01-04T02:31:30-05:00,4,0,Nice hike to the quiet waterfall,"From where the car stops, it's a 10-15 minute walk that takes you through a local neighborhood, tea plants and other plantations common in this high-altitude Sri Lankan rural community.

The fall itself is at its ebb in December, which is when we visited, but it still offers spectacular views of Nuwara Eliya.

Lovers Leap is the main source of water for the entire Nuwara Eliya valley, so visitors are asked to be considerate of the water and not contaminate it.

The name Lovers Leap kind of betrays the legend: a prince fell in love with a beautiful maiden living in the valley but his father opposed the union, so he took his beloved and together they leapt to their tragic demise, their love forever immortalized by the folly of their youth and a waterfall that is visited by many from far and wide."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 3324,"Como, Australia",en_US,144,2016-12,2016-12-24T06:59:11-05:00,3,2,Reasonable falls close to Nuwara Eliya with nice surrounding views,"If you've got some spare time, Lovers Leap is close to Nuwara Eliya (20 min drive). It's a short but reasonablely steep, scrably climb to the waterfall. Its not too difficult to climb and quiet nice.  They're not the best falls you'll see, but worth the trip and effort. . From the base of the falls there are some nice views down the valley across the vegetable farms."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8929,"Abu Dhabi, United Arab Emirates",en_US,9,2016-11,2016-11-20T00:29:36-05:00,5,0,amazing small adventure,"manageable, easy to reach, some hiking, deserve to see with coffee, nature, love, couples. you can just sit and see"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8930,"Suffolk, United Kingdom",en_UK,114,2016-10,2016-10-22T05:27:24-04:00,4,0,Beautiful hike,"Such a lovely place and one of the rare things you can do for free in Sri Lanka! Theres no signposts but if you ask and walk in thw general direction on Google maps its pretty easy to get to. 

The hike is fairly easy too (but wear boots or sturdy trainers) and there are lovely views of the town, waterfall and tea plantations. 

Highly recommended when in Nuwara Eliya, especially if you're on a budget! "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8931,"Jeita, Lebanon",en_UK,19,2016-09,2016-10-08T12:41:29-04:00,4,0,Amazing place,"We just couldn't stop contemplating those falls surrounded by green areas all over, different kinds of trees and bushed, while having our lunch in a nice decent restaurant."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 1006,"Poole, United Kingdom",en_UK,230,2016-09,2016-10-06T04:17:21-04:00,3,0,Spectacular but slightly overrated.,"On our final leg of our trip to Sri Lanka stopped here to photograph the falls,was expecting something more spectacular and awe inspiring,but just a standard waterfall with a pool at the foot of it.
People were swimming in the pool as it was a very hot afternoon,but I would not recommend it as our guide said that loads of tourist break limbs there!
Worth seeing but have seen better."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8932,"London, England, United Kingdom",en_UK,27,2016-09,2016-10-04T11:13:48-04:00,4,0,Spot well worth a visit,Lovely waterfall and good views of Nuwara Eliya on the way. We walked up from the main road.  The road up is quite uneven so could be a bumpy ride in a tuk tuk There were several tuk tuks waiting on the road to take us back to our hotel. Lovely waterfall and good views of Nuwara Eliya on the way.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 2695,"Muscat Governorate, Oman",en_US,124,2016-03,2016-09-30T14:49:03-04:00,3,0,A Waterfall in Nuwara Eliya,"Few people has mixed up between this waterfall and the other one on the way to Ella from Nuwara Eliya. This is different waterfall and can be reach easily in Nuwara Eliya. You can either go up by Tuk Tuk or walk the unpaved road. Keep in mind walking means you will be full of dust!! On the way you will see many tea farms and locals who are working on it, beautiful! The waterfall it self its normal and it was very small. Maybe in rainy seasons will be much more better."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4183,"Dubai, United Arab Emirates",en_US,75,2016-07,2016-09-30T10:10:50-04:00,5,0,Its nice  in way to nuwara eliya,Its good watarfall and nice place for photography there are big mountains around and trees around. Dont missed it
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8420,"Zagreb, Croatia",en_US,61,2016-09,2016-09-27T21:32:49-04:00,4,0,Tea everywhere,"We decided to walk from Nuwara Eliya to this waterfall, as it is not far away (after tuk tuk driver wanted almost 2000 rupees for the ride) and it was a nice walk, first trough the village and after trough the tea plantation (which was my favorite as we've run into tea pickers and that was opportunity for some typical Sri Lankan photos). The waterfall is nice, nothing spectacular, but we were there in the dry season, so I guess there is more water in other seasons. But the place is quiet and the view is nice."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 6089,"Essex, United Kingdom",en_UK,31,2016-09,2016-09-22T02:35:38-04:00,4,0,Beautiful ,"We got a tuk tuk most of the way up, I don't know if it was the roads of the drunk tuk tuk driver but not for the faint hearted. 

It isn't that far and due to the hike not being all that overwhelming I believe it would be easy to walk from the bottom. 

On the way up we met local women who pick tea leaves and the whole journey the views are spectacular. Once arriving at the waterfall it wasn't disappointing, absolutely beautiful with different levels able to reach even the top. 

It is free unless your paying a driver and is very chilled out. Easily fitted in as a second or third thing to cram into a day.

Recommend it to anybody in the area. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8933,"Abu Dhabi, United Arab Emirates",en_UK,9,2016-09,2016-09-14T12:36:37-04:00,3,0,I liked ,We were on the road from Yala to Nuwara Eliya which is very busy way and took about 5 hours with stops and in the middle was is natural wunder Be there is must!
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 3305,"County Cork, Ireland",en_US,196,2016-09,2016-09-13T07:47:38-04:00,4,0,Rawana Warerfalls,"Drove by this scenic area on the drive from Nuwara Eliya to Yala, busy attraction. Not huge water cascades due to low rainfall, although the preceding area may be more treacherous if there was more rainfall, ie falling mountain rocks and road giveaway. Nice to see, when passing by."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4569,"Limassol City, Cyprus",en_UK,219,2016-06,2016-09-03T08:24:31-04:00,5,0,Water falls,"This waterfall is certainly worth a visit , even if the weather is not so good. Can be got to just off the Glenfall road in Nuwara Eliya. Allow a few hrs to take the views in. You'll not be disappointed. Once At the top, you can see quite a lot , from race course, Sports lake, (Gregory), Golf course, parts of town etc. Go for it. You will enjoy.!!"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8934,Chicago,en_US,130,2016-08,2016-08-26T03:32:57-04:00,3,0,False?,"May be an attraction for a deserter, way up in a private tea garden one has to take a 3 wheeler ride for about 20 minutes and then walk on rough patches for another 20 minutes to sea water fall from a tap?  Funny"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8935,"Siem Reap, Cambodia",en_us,40,2016-08,2016-08-23T06:27:27-04:00,5,0,"Nice Walk, Lovely views",Worth a visit but do it en route to the milk/dairy farms of Ambewela which makes it a perfect day out and about Nuwara Eliya
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 5530,Tel Aviv,en_US,39,2016-08,2016-08-22T02:54:12-04:00,3,0,nice view of the city - nothing more,",The fall - at least in August - is not very impressive, but it offers some very nice views of Nuwara Eliya and it's surroundings. A nice way to spend some time at the city.
There are Tuk-Tuks wainting on the road beloow, taking one of them is recomanded, to save the long sunny way up."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8936,"England, United Kingdom",en_UK,120,2016-08,2016-08-16T08:48:19-04:00,5,2,Get a tuk tuk here as its a bit steep up and dangerous,"Great waterfall to see via tuk tuk journey
Good to do before a tea plantation
Free and always better when things are free
Good photo spot and you can walk up to a ledge bit to sit and also a good photo spot"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 263,"Dammam, Saudi Arabia",en_US,51,2016-05,2016-08-14T02:09:14-04:00,4,0,awesome spot,it's awesome spot near Nuwara Eliya to take photos and enjoy the weather and the magical views. I have been there on the road after I got out of Nuwara Eliya
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 3083,DC,en_US,187,2016-08,2016-08-10T19:01:11-04:00,4,1,Very nice waterfall,This is a  very nice waterfall. Wonderfull view. If you have a SUV or 4X4 dont afraid to go yourself. Tuk tuk drivers will tell that you can not drive that's because of a tuk tuk mafia. You should go if your vehicle has a high ground clearance. 
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8937,"Frankton, New Zealand",en_US,82,2016-07,2016-07-30T07:11:59-04:00,5,0,Spectacular falls!,"Take a road trip from nearby Nuwara Eliya to see these beautiful falls, easily visible from some dedicated parking bays."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8938,"Geneva, Switzerland",en_US,9,2016-07,2016-07-23T23:29:50-04:00,5,0,Great hiking tour for Waterfall and great view !,"Excellent hike in up country with view on tea estates, Nuwara Eliya town and great countryside. I stayed on lower side of the waterfall but you can reach out further through a path in the jungle and get up to the falls. In any case it's a lovely view and great experience also for families with children as not too long or too tough/ steep. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8939,India,en_US,100,2016-07,2016-07-23T03:42:05-04:00,4,0,Nice fall,"Its a small hike but some places it is very steep, avoid it on a rainy day.

Fall is not very high but is nice, water is clean. From there you get great view of tea gardens and city.
worth a visit is you are in Nuwara Eliya."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8940,"Dhaka City, Bangladesh",en_US,24,2016-07,2016-07-17T08:20:20-04:00,4,0,Worth the view,"You have to travel further up from Nuwara Eliya to get close this waterfall. Once there you shouldn't regret the spectacular view of tea plantations and misty city establishments. 
We were not prepared to take the cold weather of Nuwara Eliya at all. Therefore, we couldn't stay long. 
Next time, I have plans to stay in Nuwara Eliya for at least a week."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 2673,"Rishikesh, India",en_US,15,2017-06,2017-06-19T06:33:45-04:00,3,1,Average,"We went towards the end of day. Tuk Tuk took us up the hill, through an uneven road. Once up, we had to trek for a while. The view was ok. Maybe we had seen a lot during the day, so view was not as great as the reviews mentioned. The falls were also average. Not a lot of flow. Overall it was ok, For senior citizens, my parents are 65+, so my mother could not make it. Father is fitter and made it. So, if parents are with you, see if you want to take them with you. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 5074,"Tehran, Iran",en_US,35,2017-05,2017-05-17T23:57:41-04:00,4,6,"Walk to the waterfall,No tuktuk","Be aware that distance between the main road to waterfall is just less than 1.5 km,when we asked about the waterfall way the drivers asked us 15000sr and told us its far far from the main road (8km) they said that's impossible to get there by walk!but I just checked the google map and ask our host!
Be careful about tuk tuks they'll cheat you if you don't have enough information!
Also the way to the waterfall was really really great we pass the tea fields and amazing views above,don't mind miss the way! 
And an other important point! Don't care about boys who will ask you money during the way just ignore them and keep walking!"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8941,"Hanoi, Vietnam",en_US,2,2017-02,2017-05-03T02:34:50-04:00,5,5,"Fresh, Peaceful and Beautiful- that's all about Lover's Leap Falls","If you just have only one afternoon to visit around Nuwara Eliya before going to Horton Plain next morning, Lover's Leap Falls is a perfect choice. I arrived Nuwara at 1.30pm and took a rest in my hostel (Lake View Holiday Home) till 3pm. The tuktuk driver offered me a tour package for 2 people to visit Lover's Leap Falls and tea factory for 1000Rs from our hostel (after bargain).
I can tell that Lover's Leap Falls is really amazing, after tuktuk took us to the hill, we walked about 10 min to the fall. From the fall, we could see the whole picture of Nuwara Eliya and enjoyed the blowing wind, fresh air, and feel like time just stands still for a moment. This moment is memorable and priceless to me.
After that, we went to the tea factory that was not so far away. To visit around factory, we paid 200Rs/person for visiting around and for the guider. If you dont want to visit around"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8942,"Jersey, United Kingdom",en_UK,32,2017-05,2017-05-02T04:00:28-04:00,4,3,Definitely worth seeing,"Beautiful views, worth the climb we took a tuktuk up and otherwise long steep walk, watch out for begging children, which is actually against theaw in Sri Lanka. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8943,Ireland,en_us,189,2017-04,2017-05-01T01:09:50-04:00,3,0,Nice walk ,This is a worthwhile and nice walk. You can look out over the tea plantations and see the waterfall. We walked back to town and took the bus out but you can also take a tuk tuk. 
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 1053,"Bengaluru, India",en_us,312,2017-03,2017-04-26T23:27:19-04:00,4,0,Amazing view,The falls is very nice and looks fantastic. It is cascading from a  great height and looks very lovely..
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8944,"Newport Pagnell, United Kingdom",en_US,25,2017-04,2017-04-14T18:11:33-04:00,5,0,Nice walk and views,"We walked to the falls from the other side of the lake which was about 5k and took about 1.5 hours.   It makes a very scenic walk and you can take a slightly different route to the taxis although some parts are fairly steep and take lots of water. The views are great and on the way back down we caught the local bus back to town which was rs 30 for both of us. 
Nice experience. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 5080,"Oslo, Oslo, Norway",en_UK,162,2017-02,2017-04-13T01:50:02-04:00,5,0,Lovely lover's leap,"We took a tuk-tuk from Nuwara Eliya, overpriced, as it is another and easier way to visit the falls. Easy hike and nice falls, but not spectacular. We took a shortcut back and passed lovely small houses and gardens before we reached the main road and got  a tuk-tuk back to Nuwara Eliya. It is also possible to go by bus, but tuk-tuk is more convenient. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8945,"Riyadh, Saudi Arabia",en_US,32,2017-03,2017-03-15T06:29:03-04:00,5,2,Great view for pictures only ,Great view for pictures only. If you are in your way from Kandy to Nuwara eliya do not miss it. You have to stop and tage pictures.  GREAT VIEW
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8946,"Kochi (Cochin), India",en_gb,53,2017-03,2017-03-12T05:55:23-04:00,4,0,"Good waterfalls, but you need to walk around few hundred metres","Nice waterfalls, but there is no proper road to the same.Also, the tuk-tuk will only take you to a certain point, beyond that you need to walk.Advisable to go in groups and the place is not very safe for children (safety wise)"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4096,"Brisbane, Australia",en_US,101,2017-03,2017-03-07T22:36:22-05:00,4,1,Great view,We took a tuk-tuk from Pedro Tea Factory and Plantation (750 Rupees return) to get to and from the falls. The is a little walk at the top and not too strenuous to get to the falls which are not that spectacular but nice to view as is the vista from the falls across the valley. Younger people walked up and down and some took a tuk-tuk up and walked down.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 2485,"Munich, Germany",en_US,53,2017-02,2017-03-01T03:30:59-05:00,3,0,Nothing spectacular. But a nice walk through the tea fields.,"The waterfall itself isn't too special. Not much water in the dry season.
The way to the waterfall is a quite nice walk through the tea fields. You also can combine your visit here with a tour at Pedro's tea factory."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 2906,"Athens, Greece",el_GR,237,2017-02,2017-02-25T07:12:15-05:00,4,0,Nice waterfall,"A nice waterfall that actually provides drinking water to the town. Don't listen to the tuk tuk drivers on the main road, it's only about 1.8km to the waterfall (although the path is quite steep)."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8947,Gent,en_US,10,2017-02,2017-02-23T04:20:44-05:00,4,1,waterfall with a view,"we loved the trip to the fall , we took a tuk tuk and payed 1500 roepia for 1 tuk tuk - the small car did with us 15 minutes and then we walked for another 15 minutes to the faal.
Lovers leap is a beautifull place, nearby you can see the tea factory and the peak of the highest mountain in Sri Lanka"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8948,london,en_UK,85,2017-01,2017-02-16T06:00:48-05:00,5,0,Amazing,"Lovely site to see to see the water guessing down the mountain side wonderful scenery lots of people taking photos and monkeys looking for food 
"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8949,"Dubai, United Arab Emirates",en_UK,21,2016-06,2016-07-17T06:34:58-04:00,5,0,Spectacular Waterfall and view,"This is a short 4.5k walk through tea plantations and tracks by a forest.  It's a quiet, non touristy walk and the waterfall at the end is beautiful."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4521,"Parwanoo, India",en_IN,155,2016-06,2016-06-23T00:11:35-04:00,3,0,one of the water fall in Nuwara Eliya,Therev are so many water falls around Nuwara Eliya. This is one of them but I will not rate this as best. There are some other water falls which are better then this one. 
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8536,"London, United Kingdom",en_UK,31,2016-04,2016-06-15T03:19:51-04:00,4,0,Nice small waterfall,"Easy to walk up to here after a tour of the Pedro tea estate. Locals want to guide you (for a fee) but it is reasonably self explanatory so no need. Got some great views of the town and the tea estate on the way. Waterfall is nice to see. Still clean and can get very close to it. Don't dirty or swim in the water, locals still use it as drinking water downstream. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8950,"Ipoh, Malaysia",en_MY,7,2016-06,2016-06-11T05:56:47-04:00,4,0,you can reach the very bottom of the water keep climbing.,"its nice and offers nice views across the valley, late afternoon is better because when your up close the sun might hide behind the cliff, offering better images. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4704,"Singapore, Singapore",en_SG,281,2016-04,2016-05-10T02:01:20-04:00,4,0,lovers leap falls,This place Nuwaraeliya is a small town surrounded by hills . It is 6200feet above sea level . It is a popular hill station . When there r rains they collect together and fall down as water falls . There are many falls in this area . 
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4591,"Toronto, Canada",en_US,20,2016-05,2016-05-04T23:07:32-04:00,1,1,it doesnt exist!!!,Please stop advertising this Falls...it doesnt exist anymore. There is a dark stain on the rock where the beautiful falls used to exist but all the water has been stopped by a dam and so there is NO waterfall there!
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 6657,"Melbourne, Australia",en_AU,96,2016-02,2016-05-04T19:37:19-04:00,4,0,A nice walk and view of Nuwara Eliya,"Lover's Leap Falls for me is not that main attraction, it's actually the stunning view of Nuwara Eliya town. It's worth the walk to get there."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 6656,"Mangalore, India",en_IN,22,2016-03,2016-04-20T03:31:32-04:00,5,0,Water Fall,Romantic place to spend a few minutes with your loved ones amid the water falls though you cant get wet which is not allowed
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4599,"New Delhi, India",en_IN,610,2016-03,2016-04-02T02:11:10-04:00,3,0,Isolated Area,You walk on a narrow lane which leads to the viewing area right next to couple of buildings. Its a distant view and you can probably spend few minutes as there is no seating area.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4206,"Cambridge, United Kingdom",en_UK,82,2016-03,2016-03-27T06:15:23-04:00,4,0,a breath of fresh air,"L.L. Is a well worth a bit of extra effort as you hike round the park, not everyone bothers, that's part of the attraction. "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4533,Bangalore,en_US,129,2016-03,2016-03-25T05:20:11-04:00,3,0,Water falls,This just a small water falls I saw it from a distance. I was told since it had not rained for some time there is not much water.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8951,"Singapore, Singapore",en_US,856,2016-02,2016-03-23T20:23:08-04:00,5,1,Well worth the effort,"The Lover's leap falls requires one to leave their car on the main road and take a rickshaw (tuk-tuk) for the next 15 mins before having to walk the last km. But once you get there you'll probably be the only person and can access the waterfalls after jumping over a few big rocks. It's a wonderful place to relax or even jump in and immerse yourself. 

Do visit! "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8952,Paris,en_US,34,2016-03,2016-03-23T01:08:35-04:00,5,0,"Cool waterfall, quite secluded",Well worth a visit if you are in the area. Wesr runners/hiking shoes to get there (not flip flops!) Because getting there involves climbing over some rocks. Its walkable but we took a tuk tuk most of the way because we had just finished Adam's peak that morning!
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 2555,Toronto,en_US,964,2016-03,2016-03-16T04:20:02-04:00,5,0,Beautiful peaceful walk up to these falls,"The road to these beautiful falls is located across the street from the entrance to Pedro Tea Estate just east of the city. It can be reached easily and very cheaply by taking the bus to Borlander.
The falls are about a 2 km walk of an easy grade gradual climb. There are TukTuk for hire at the entrance to the road. However the walk up was easy and wonderful. We were able to get great views of the mountains, the plantations and some of the houses where the pickers live.
The falls themselves are large but not spectacular as we visited in the dry season.

"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8953,"Sydney, New South Wales, Australia",en_US,472,2015-04,2016-03-12T19:28:24-05:00,5,1,The journey to the tea plantation makes the trip,"We walked from Pedro tea Plantations, the walk up through the tea plantations, watching the tea pluckers was a great cultural experience and made for some wonderful photography.

We packed a picnic lunch to eat at the waterfall. Picturesque."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8954,"Wadhurst, United Kingdom",en_UK,13,2016-01,2016-03-02T04:28:33-05:00,5,3,"Lover's Leap Falls,Hawa Eliya,Nuwara,Sri Lanka.","Lover's leap falls.We had a very well planned drive,by our driver to view this quite spectacular waterfall.Well worthy of a visit!!!."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8955,"Berlare, Belgium",en_US,5,2016-02,2016-02-24T03:24:36-05:00,4,0,Walk through the Tea plants,"It's an easy walk through the tea plant fields, which they were harvesting at that moment. We got a peak at the weighing on our way down. The fall itself is not that impressive."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 475,"Oxfordshire, United Kingdom",en_US,407,2016-02,2016-02-22T07:26:28-05:00,3,0,Fall in the heart of town!,Definitely lacks signage and is hard to locate. A couple of false trails as roads were not the best. The best trail is via a tea estate that we never found. We climbed up the hard way through the hill. The access to the fall is not easy and partially fenced by a religious shrine. Possibility of bathing in a very small 'pool'. Worth a visit and good view from the top of the town and surrounding peaks on a clear day. 
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8956,"Oslo, Norway",en_US,43,2016-01,2016-01-31T19:43:08-05:00,5,0,Superb little trip without to many tourists,"I really enjoyed the Lovers Leap Waterfall.
Personally this was probably one of my most soothing hikes in whole Sri Lanka. Its just a short walk from Pedro Tea Factory, however there are little tourists and its super nice to chill on one of the big rocks just below the waterfall.

Be Advised, the water is drinking water so one are not allowed to step into the pond of fall itself. However standing on the rocks in front of the fall makes great picture opportunities "
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 3898,"Longyearbyen, Norway",en_US,27,2016-01,2016-01-31T06:10:28-05:00,3,0,Good view,"Nice stroll through the tea fields with a very nice view. Waterfall is nice but nothing spectacular. Good way to spend some time outdoors and always nice to have ""goal"" of your trip/hike"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8957,Moscow,en_US,16,2016-01,2016-01-24T02:27:38-05:00,5,0,Very picturesque,"nice place to visit. we came there by bicycle and spent some time enjoying the atmosphere. the views are amazing.
also you can go to the Hindu temple in the town  just down the road from the fall.  
"
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4681,"Chennai (Madras), India",en_US,230,2015-12,2016-01-22T23:07:52-05:00,4,0,Nice falls,"This is a nice falls. Need to walk a bit to get to the falls and have a good view, but worth it. Cant get to the water though."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8958,"Malibu, California",en_US,130,2016-01,2016-01-22T11:44:38-05:00,4,0,Enjoyable hike,"Nice hidden falls above a tea plantation, enjoyable visit and easy to find. If you are in the area, worth the time."
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 4610,"Mumbai, India",en_IN,47,2015-11,2016-01-13T19:21:00-05:00,4,0,Nice waterfall,Nice waterfall. it involves a bit of hiking and not for people who require assistance. one can get really close to the waterfall as against others which needs to be viewed from far.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8959,kolkata,en_us,77,2015-12,2015-12-28T01:11:42-05:00,4,0,Beautiful water fall along the road from Nuwara Eliya to Kandy,The series of water falls along the road from Nuwara Eliya to Kandy simply makes your eyes jump with joy. There are well constructed view points and one can easily come down the hilly road to the base of the water fall. The waterfalls in the ambience of lush green trees  even in winter with no pollution & only sounds of water & birds humming refreshes one.
Lover's Leap Falls,Nuwara Eliya,"Nuwara Eliya, Central Province",Waterfalls,User 8960,"Brisbane, Australia",en_US,27,2015-12,2015-12-26T01:17:34-05:00,4,2,Enjoyed the walk,"It is easy to walk from the main road near Pedro Tea Factory. The tuk tuk drivers gather at the start of the walk to convince you that it is 8-10 kilometres and much easier on a tuk tuk. Don't listen to them! It only took us about half an hour to walk, and the bumpy track would have been very uncomfortable in a three wheeler!! 

Tea plantations on either side as you walk up, and lovely views over the town below. You get quite close to the waterfall. It's not the largest or most interesting waterfall as others have mentioned, but for us, it was worth a good walk and the views of the falls at the top. "
